lambda_gram,embedding
nunca saber violín sapo perdido,01110010111011001001110110101010101011010010101011010111110001011
saber violín sapo perdido buen,10010011101101010101010110100101010110101111100010110001011101100
violín sapo perdido buen apariencia,10101010101101001010101101011111000101100010111011000000101100000
sapo perdido buen apariencia interés,10010101011010111110001011000101110110000001011000000101110001010
perdido buen apariencia interés fiestas,01111100010110001011101100000010110000001011100010100100100110011
razón día hoy sapo cubierto,10001011001010011100110110010101101001010010101011010010101101101
día hoy sapo cubierto mancha,00111001101100101011010010100101010110100101011011010110011110001
hacer siglo rey mida elegido,01010010011001001011111100100100010101001101011101010011101010100
siglo rey mida elegido juzgar,10010111111001001000101010011010111010100111010101000101111111010
rey mida elegido juzgar competencia,10010001010100110101110101001110101010001011111110100010001111111
mida elegido juzgar competencia musical,01101011101010011101010100010111111101000100011111110110111110011
cualquiera competencia pues contendiente apolo,00101011010000010001111111100001110100000100111010110000101111000
competencia pues contendiente apolo dio,00100011111111000011101000001001110101100001011110000011011000001
pues contendiente apolo dio música,10000111010000010011101011000010111100000110110000010111000000110
contendiente apolo dio música pan,00100111010110000101111000001101100000101110000001100111011111101
apolo dio música pan semidiós,00001011110000011011000001011100000011001110111111011001011001101
orgulloso pan presumir ser mejor,01110101111100111011111101100001000001010010110111100110101000111
pan presumir ser mejor músico,01110111111011000010000010100101101111001101010001110111000000111
presumir ser mejor músico mismo,10000100000101001011011110011010100011101110000001110110110011100
ser mejor músico mismo dio,10010110111100110101000111011100000011101101100111000011011000001
mejor músico mismo dio música,01101010001110111000000111011011001110000110110000010111000000110
entonces decidir organizar concurso resolver,00111111000110010111001001011101011101100100101010111001000000010
decidir organizar concurso resolver disputa,00101110010010111010111011001001010101110010000000100011011100111
organizar concurso resolver disputa vez,01110101110110010010101011100100000001000110111001111010100111100
concurso resolver disputa vez todo,00100101010111001000000010001101110011110101001111001010000111001
resolver disputa vez todo cada,10010000000100011011100111101010011110010100001110010001100011111
disputa vez todo cada permitir,00110111001111010100111100101000011100100011000111110111110100110
vez todo cada permitir elegir,10101001111001010000111001000110001111101111101001100011101010101
todo cada permitir elegir persona,10100001110010001100011111011111010011000111010101010111110101011
cada permitir elegir persona servir,00011000111110111110100110001110101010101111101010111001011100111
permitir elegir persona servir juez,01111101001100011101010101011111010101110010111001110101111011110
apolo elegir tmolo dio menor,00001011110000011101010101101000011000100110110000010110101010111
elegir tmolo dio menor montaña,00111010101011010000110001001101100000101101010101110110110111111
par ser amigo mida elegir,01111000011111001011011110000010010100101101011101010011101010101
ser amigo mida elegir rey,10010110111100000100101001011010111010100111010101011001000101010
amigo mida elegir rey mortal,00001001010010110101110101001110101010110010001010100110111001111
apolo entonar hermoso canción lirar,00001011110000011111100010010101001001000011010110100110001011111
entonar hermoso canción lirar instrumento,00111111000100101010010010000110101101001100010111110101101110111
hermoso canción lirar instrumento cuerdo,01010100100100001101011010011000101111101011011101110010101111011
canción lirar instrumento cuerdo parecido,00011010110100110001011111010110111011100101011110110111100010110
lirar instrumento cuerdo parecido arpa,01100010111110101101110111001010111101101111000101100000110110011
instrumento cuerdo parecido arpa mientras,01011011101110010101111011011110001011000001101100110110101111100
cuerdo parecido arpa mientras pan,00101011110110111100010110000011011001101101011111000111011111101
parecido arpa mientras pan tocar,01111000101100000110110011011010111110001110111111011010000110101
arpa mientras pan tocar siringa,00001101100110110101111100011101111110110100001101011001100010111
mientras pan tocar siringa instrumento,01101011111000111011111101101000011010110011000101110101101110111
pan tocar siringa instrumento viento,01110111111011010000110101100110001011101011011101111010101001011
tocar siringa instrumento viento similar,10100001101011001100010111010110111011110101010010111001100001000
siringa instrumento viento similar flauto,10011000101110101101110111101010100101110011000010000100101001100
tmolo votar apolo demostrado claro,10100001100011010101111011000010111100000101111110100010000011011
votar apolo demostrado claro superioridad,10101011110110000101111000001011111101000100000110111001110000110
mida amigo querer decepcionar él,01101011101010000100101001100010010000100101110001011010110110000
amigo querer decepcionar él votar,00001001010011000100100001001011100010110101101100001010101111011
querer decepcionar él votar pan,10001001000010010111000101101011011000010101011110110111011111101
apolo furioso cómo atrevir mortal,00001011110000100110010011001011010110000010001000110110111001111
furioso cómo atrevir mortal decir,01001100100110010110101100000100010001101101110011110010111001010
cómo atrevir mortal decir semidiós,00101101011000001000100011011011100111100101110010101001011001101
atrevir mortal decir semidiós ganar,00010001000110110111001111001011100101010010110011010100110101011
mortal decir semidiós ganar dios,01101110011110010111001010100101100110101001101010110011011000011
decir semidiós ganar dios música,00101110010101001011001101010011010101100110110000110111000000110
semidiós ganar dios música propio,10010110011010100110101011001101100001101110000001101000011000001
ganar dios música propio arte,01001101010110011011000011011100000011010000110000010000111010000
deber tener oreja burro si,00101101111011001111110111011101011011000010111111001001011110001
tener oreja burro si crees,10011111101110111010110110000101111110010010111100010010101001011
oreja burro si crees pan,01110101101100001011111100100101111000100101010010110111011111101
burro si crees pan mejor,00010111111001001011110001001010100101101110111111010110101000111
apolo convertir oreja mida larga,00001011110000010100010001011101011011001101011101010110000011001
convertir oreja mida larga peluda,00101000100010111010110110011010111010101100000110010111101110100
oreja mida larga peluda oreja,01110101101100110101110101011000001100101111011101000111010110110
mida larga peluda oreja burro,01101011101010110000011001011110111010001110101101100001011111100
cómo poder aparecer gente enorme,00101101011001000000100010000010101111001001110001010011111001010
poder aparecer gente enorme oreja,10000001000100000101011110010011100010100111110010100111010110110
aparecer gente enorme oreja burro,00001010111100100111000101001111100101001110101101100001011111100
llegado noche lograr regresar palacio,01100011100000111001000001011001001111010001110000100111011110101
noche lograr regresar palacio nadie,01110010000010110010011110100011100001001110111101010111000001110
lograr regresar palacio nadie ver,01100100111101000111000010011101111010101110000011101010100100001
ahí adelante visto llevar turbante,00000110011100000001111001101010110001101100011111101010010110011
adelante visto llevar turbante grande,00000011110011010101100011011000111111010100101100110100111110000
visto llevar turbante grande pesado,10101011000110110001111110101001011001101001111100000111110110100
llevar turbante grande pesado tiempo,01100011111101010010110011010011111000001111101101001010000001101
súbdito rey tierra menudo comentar,10011101010001001000101010101000001001101101010111110010001100011
rey tierra menudo comentar dónde,10010001010101010000010011011010101111100100011000110011100111000
tierra menudo comentar dónde sacar,10100000100110110101011111001000110001100111001110001001010000001
menudo comentar dónde sacar rey,01101010111110010001100011001110011100010010100000011001000101010
comentar dónde sacar rey mida,00100011000110011100111000100101000000110010001010100110101110101
dónde sacar rey mida extraño,00111001110001001010000001100100010101001101011101010100011110010
sacar rey mida extraño turbante,10010100000011001000101010011010111010101000111100101010010110011
rey mida extraño turbante insistir,10010001010100110101110101010001111001010100101100110101101110000
mida extraño turbante insistir usar,01101011101010100011110010101001011001101011011100001010011001011
extraño turbante insistir usar él,01000111100101010010110011010110111000010100110010111010110110000
turbante insistir usar él tiempo,10100101100110101101110000101001100101110101101100001010000001101
año rey mida poder mantener,00010010110111001000101010011010111010110000001000100110100000010
rey mida poder mantener secreto,10010001010100110101110101100000010001001101000000101001010110011
mida poder mantener secreto llegar,01101011101011000000100010011010000001010010101100110110001110001
poder mantener secreto llegar día,10000001000100110100000010100101011001101100011100010011100110110
mantener secreto llegar día necesitar,01101000000101001010110011011000111000100111001101100111000100001
secreto llegar día necesitar corte,10010101100110110001110001001110011011001110001000010010100110000
llegar día necesitar corte cabello,01100011100010011100110110011100010000100101001100000001100010010
barbero ver orejas rey prometer,00010011101011010100100001011101011100010010001010101000010111000
ver orejas rey prometer guardar,10101001000010111010111000100100010101010000101110000101000011111
orejas rey prometer guardar secreto,01110101110001001000101010100001011100001010000111111001010110011
peso secreto hacer insoportable desesperado,01111101111101001010110011010100100110001011011100010011001001111
secreto hacer insoportable desesperado salir,10010101100110101001001100010110111000100110010011111001010010100
hacer insoportable desesperado salir orilla,01010010011000101101110001001100100111110010100101000111011000001
insoportable desesperado salir orilla río,01011011100010011001001111100101001010001110110000011001001110100
desesperado salir orilla río cavar,00110010011111001010010100011101100000110010011101000001110110001
salir orilla río cavar agujero,10010100101000111011000001100100111010000011101100010000011000011
orilla río cavar agujero tierra,01110110000011001001110100000111011000100000110000111010000010011
luego gritar secreto agujero rey,01100101011000101000000011100101011001100000110000111001000101010
gritar secreto agujero rey mida,01010000000111001010110011000001100001110010001010100110101110101
secreto agujero rey mida oreja,10010101100110000011000011100100010101001101011101010111010110110
agujero rey mida oreja burro,00000110000111001000101010011010111010101110101101100001011111100
sentir él mejor barbero tapar,10010110110001010110110000011010100011100010011101011001110111111
él mejor barbero tapar agujero,10101101100000110101000111000100111010110011101111110000011000011
mejor barbero tapar agujero regresar,01101010001110001001110101100111011111100000110000111000111000010
barbero tapar agujero regresar casa,00010011101011001110111111000001100001110001110000100001110010111
siguiente primavera crecer junco lugar,10011000000001000010001000001010100011101011111011100110010101101
primavera crecer junco lugar barbero,10000100010000010101000111010111110111001100101011010001001110101
crecer junco lugar barbero enterrado,00101010001110101111101110011001010110100010011101010011111011101
junco lugar barbero enterrado vergonzoso,01011111011100110010101101000100111010100111110111011010100101010
lugar barbero enterrado vergonzoso secreto,01100101011010001001110101001111101110110101001010101001010110011
soplar viento junco susurrar cuatro,10011010010111010101001011010111110111010011100111000010101101100
viento junco susurrar cuatro viento,10101010010110101111101110100111001110000101011011001010101001011
junco susurrar cuatro viento palabra,01011111011101001110011100001010110110010101010010110111011110011
susurrar cuatro viento palabra barbero,10011100111000010101101100101010100101101110111100110001001110101
grande sorpresa rey mida enterar,01001111100001001101010110100100010101001101011101010011111011011
sorpresa rey mida enterar junco,10011010101101001000101010011010111010100111110110110101111101110
rey mida enterar junco esparcido,10010001010100110101110101001111101101101011111011100100001100000
mida enterar junco esparcido secreto,01101011101010011111011011010111110111001000011000001001010110011
enterar junco esparcido secreto reino,00111110110110101111101110010000110000010010101100111000111001000
junco esparcido secreto reino rey,01011111011100100001100000100101011001110001110010001001000101010
esparcido secreto reino rey mida,01000011000001001010110011100011100100010010001010100110101110101
secreto reino rey mida oreja,10010101100111000111001000100100010101001101011101010111010110110
reino rey mida oreja burro,10001110010001001000101010011010111010101110101101100001011111100
nombre john chapman llamar juanito,01110010010000101111001111000111110010001100011001110101111011010
john chapman llamar juanito manzana,01011110011110001111100100011000110011101011110110100110100000110
john chapmir hombre generoso amigable,01011110011110001111100101010101011101001001110000000000100101000
chapmir hombre generoso amigable recorrer,00011111001010101010111010010011100000000001001010001000110010111
hombre generoso amigable recorrer gran,01010101110100100111000000000010010100010001100101110100111101111
generoso amigable recorrer gran parte,01001110000000000100101000100011001011101001111011110111100100010
amigable recorrer gran parte unidos,00001001010001000110010111010011110111101111001000101010011000001
recorrer gran parte unidos américo,10001100101110100111101111011110010001010100110000010000100110010
gran parte unidos américo harapo,01001111011110111100100010101001100000100001001100100101001101011
parte unidos américo harapo llevar,01111001000101010011000001000010011001001010011010110110001111110
unidos américo harapo llevar puesto,10100110000010000100110010010100110101101100011111101000011101001
américo harapo llevar puesto olla,00001001100100101001101011011000111111010000111010010111010011010
harapo llevar puesto olla cabeza,01010011010110110001111110100001110100101110100110100001100010100
llevar puesto olla cabeza bolso,01100011111101000011101001011101001101000011000101000001010111000
puesto olla cabeza bolso lleno,10000111010010111010011010000110001010000010101110000110001111000
olla cabeza bolso lleno semilla,01110100110100001100010100000101011100001100011110001001011001110
cabeza bolso lleno semilla manzán,00011000101000001010111000011000111100010010110011100110100001000
bolso lleno semilla manzán recogido,00010101110000110001111000100101100111001101000010001000110001010
lleno semilla manzán recogido prensa,01100011110001001011001110011010000100010001100010101000001101000
semilla manzán recogido prensa sidro,10010110011100110100001000100011000101010000011010001001011110100
entonces unido país joven oeste,00111111000111010011000000011110101010001011110100110111010000110
unido país joven oeste grande,10100110000000111101010100010111101001101110100001100100111110000
país joven oeste grande ciudad,01111010101000101111010011011101000011001001111100000010000010110
joven oeste grande ciudad escuela,01011110100110111010000110010011111000000100000101100100001000100
oeste grande ciudad escuela tampoco,01110100001100100111110000001000001011001000010001001001110111010
grande ciudad escuela tampoco manzano,01001111100000010000010110010000100010010011101110100110100000111
querer primero poblador oeste llamado,10001001000011000010001100100000001011101110100001100110001100110
primero poblador oeste llamado pionero,10000100011001000000010111011101000011001100011001100111111101011
poblador oeste llamado pionero carecer,10000000101110111010000110011000110011001111111010110001101111111
oeste llamado pionero carecer manzana,01110100001100110001100110011111110101100011011111110110100000110
llamado pionero carecer manzana delicioso,01100011001100111111101011000110111111101101000001100010111110100
pionero carecer manzana delicioso producto,01111111010110001101111111011010000011000101111101001000010101000
carecer manzana delicioso producto poder,00011011111110110100000110001011111010010000101010001000000100010
manzana delicioso producto poder hacer,01101000001100010111110100100001010100010000001000100101001001100
delicioso producto poder hacer jugo,00101111101001000010101000100000010001001010010011000101111101000
producto poder hacer jugo compotas,10000101010001000000100010010100100110001011111010000010010001111
poder hacer jugo compotas tarta,10000001000100101001001100010111110100000100100011111001111001000
así día despedir familia emprender,00001111101100011100110110001100110001001001000000110011101111001
día despedir familia emprender viaje,00111001101100011001100010010010000001100111011110011010100111111
despedir familia emprender viaje descalzo,00110011000100100100000011001110111100110101001111110011000101000
caminar lugar pueblo pueblo plantar,00011010010010110010101101100001110001010000111000101000000000011
lugar pueblo pueblo plantar semilla,01100101011011000011100010100001110001010000000000111001011001110
pueblo pueblo plantar semilla cada,10000111000101000011100010100000000001110010110011100001100011111
pueblo plantar semilla cada vez,10000111000101000000000011100101100111000011000111111010100111100
plantar semilla cada vez encontrar,10000000000111001011001110000110001111110101001111000011110010101
semilla cada vez encontrar tierra,10010110011100001100011111101010011110000111100101011010000010011
cada vez encontrar tierra fértil,00011000111111010100111100001111001010110100000100110100110011100
así recibir apodo juanito manzana,00001111101101000101111111000010111011101011110110100110100000110
suficiente manzana nadie sentir hambre,10011011101010110100000110011100000111010010110110000101001100100
manzana nadie sentir hambre decir,01101000001100111000001110100101101100001010011001000010111001010
nadie sentir hambre decir mismo,01110000011101001011011000010100110010000101110010100110110011100
pionero mirar pasar invitar dormir,01111111010110110110010011011110010110001011101000000011100001111
mirar pasar invitar dormir casa,01101100100110111100101100010111010000000111000011110001110010111
pasar invitar dormir casa resguardar,01111001011000101110100000001110000111100011100101111000111111100
invitar dormir casa resguardar él,01011101000000011100001111000111001011110001111111001010110110000
dormir casa resguardar él frío,00111000011110001110010111100011111110010101101100000100110000011
casa resguardar él frío juanito,00011100101111000111111100101011011000001001100000110101111011010
resguardar él frío juanito aceptar,10001111111001010110110000010011000001101011110110100000001001111
él frío juanito aceptar gracia,10101101100000100110000011010111101101000000010011110100111101010
frío juanito aceptar gracia respondía,01001100000110101111011010000000100111101001111010101001000001100
aunque indígenar vez desconfiado confiar,00010001011100101101000101101010011110000110001101000010010110111
indígenar vez desconfiado confiar juanito,01011010001011010100111100001100011010000100101101110101111011010
vez desconfiado confiar juanito manzana,10101001111000011000110100001001011011101011110110100110100000110
llevar regalo historia fantástico pueblo,01100011111101000110110111010101010110101001000011001000011100010
regalo historia fantástico pueblo visitado,10001101101110101010101101010010000110010000111000101010101011100
historia fantástico pueblo visitado alegría,01010101011010100100001100100001110001010101010111000000011101111
juanitir manzana solo generoso pionero,01011110110010110100000110100110011100001001110000000111111101011
manzana solo generoso pionero indígena,01101000001101001100111000010011100000001111111010110101101000100
solo generoso pionero indígena sentir,10011001110000100111000000011111110101101011010001001001011011000
generoso pionero indígena sentir gran,01001110000000111111101011010110100010010010110110000100111101111
pionero indígena sentir gran cariño,01111111010110101101000100100101101100001001111011110001110000100
indígena sentir gran cariño animal,01011010001001001011011000010011110111100011100001000000101000101
tarde mientras caminar bosque escuchar,10011110001010110101111100000110100100100010110001100100001000000
mientras caminar bosque escuchar aullido,01101011111000001101001001000101100011001000010000000001000101011
caminar bosque escuchar aullido dolor,00011010010010001011000110010000100000000010001010110011100000100
bosque escuchar aullido dolor sonido,00010110001100100001000000000100010101100111000001001001101000100
escuchar aullido dolor sonido entristeceír,01000010000000001000101011001110000010010011010001000011111110110
aullido dolor sonido entristeceír decidir,00010001010110011100000100100110100010000111111101100010111001001
dolor sonido entristeceír decidir seguir,00111000001001001101000100001111111011000101110010011001010111100
sonido entristeceír decidir seguir él,10011010001000011111110110001011100100110010101111001010110110000
lobo herido caído trampa cazador,01100100101100101010001000000111011100010100011101000001110110101
juanito manzana dudar ayudar pobre,01011110110100110100000110001110001101100010010010101000000011001
manzana dudar ayudar pobre animal,01101000001100011100011011000100100101010000000110010000101000101
dudar ayudar pobre animal dar,00111000110110001001001010100000001100100001010001010010110110100
ayudar pobre animal dar comer,00010010010101000000011001000010100010100101101101000010001100110
pobre animal dar comer atender,10000000110010000101000101001011011010000100011001100001000001000
animal dar comer atender herida,00001010001010010110110100001000110011000010000010000101010000110
lobo tanto agradecido comenzar seguir,01100100101101001110111100000001011001000100011001011001010111100
tanto agradecido comenzar seguir él,10011101111000000010110010001000110010110010101111001010110110000
agradecido comenzar seguir él lado,00000101100100010001100101100101011110010101101100000110000001000
ahora juanito manzana lobo mascota,00000110010000101111011010011010000011001100100101100110100101011
pasar 40 año juanito manzana,01111001011000000000001010000100101101101011110110100110100000110
40 año juanito manzana dejar,00000000010100001001011011010111101101001101000001100010111100001
año juanito manzana dejar plantar,00010010110110101111011010011010000011000101111000011000000000011
juanito manzana dejar plantar envejecido,01011110110100110100000110001011110000110000000000110011111111110
manzana dejar plantar envejecido encontrar,01101000001100010111100001100000000001100111111111100011110010101
dejar plantar envejecido encontrar enfermo,00101111000011000000000011001111111111000111100101010011110101101
ciudad oeste crecer mucho casa,00100000101100111010000110001010100011101101110110000001110010111
oeste crecer mucho casa escuela,01110100001100010101000111011011101100000011100101110100001000100
crecer mucho casa escuela iglesia,00101010001110110111011000000111001011101000010001000101011111100
mucho casa escuela iglesia carretero,01101110110000001110010111010000100010001010111111000001110010001
casa escuela iglesia carretero lleno,00011100101110100001000100010101111110000011100100010110001111000
escuela iglesia carretero lleno coche,01000010001000101011111100000111001000101100011110000010000100100
iglesia carretero lleno coche caballo,01010111111000001110010001011000111100000100001001000001100001100
carretero lleno coche caballo transportar,00011100100010110001111000001000010010000011000011001010010000001
lleno coche caballo transportar nuevo,01100011110000010000100100000110000110010100100000010111001011011
coche caballo transportar nuevo poblador,00100001001000001100001100101001000000101110010110111000000010111
caballo transportar nuevo poblador alimento,00011000011001010010000001011100101101110000000101110000011111111
día hoy árbol juanito manzana,00111001101100101011010010101011010111001011110110100110100000110
hoy árbol juanito manzana plantar,01010110100101010110101110010111101101001101000001101000000000011
árbol juanito manzana plantar seguir,10101101011100101111011010011010000011010000000000111001010111100
juanito manzana plantar seguir florecer,01011110110100110100000110100000000001110010101111000100101010000
manzana plantar seguir florecer primavera,01101000001101000000000011100101011110001001010100001000010001000
plantar seguir florecer primavera otoño,10000000000111001010111100010010101000010000100010000111011001110
seguir florecer primavera otoño brotar,10010101111000100101010000100001000100001110110011100001011011111
florecer primavera otoño brotar manzana,01001010100001000010001000011101100111000010110111110110100000110
primavera otoño brotar manzana rojo,10000100010000111011001110000101101111101101000001101001001010000
otoño brotar manzana rojo verde,01110110011100001011011111011010000011010010010100001010100100111
brotar manzana rojo verde redondo,00010110111110110100000110100100101000010101001001111000110100100
manzana rojo verde redondo deliciosa,01101000001101001001010000101010010011110001101001000010111110011
gente continúar hacer jugo tarta,01001110001010010011111011010100100110001011111010001001111001000
continúar hacer jugo tarta compota,00100111110110101001001100010111110100010011110010000010010001110
hacer jugo tarta compota manzán,01010010011000101111101000100111100100000100100011100110100001000
jugo tarta compota manzán niño,01011111010001001111001000001001000111001101000010000111000111101
tarta compota manzán niño frondoso,10011110010000010010001110011010000100001110001111010100101111001
compota manzán niño frondoso manzano,00100100011100110100001000011100011110101001011110010110100000111
manzán niño frondoso manzano trepar,01101000010000111000111101010010111100101101000001111010010010010
niño frondoso manzano trepar columpiar,01110001111010100101111001011010000011110100100100100010001010100
frondoso manzano trepar columpiar él,01001011110010110100000111101001001001000100010101001010110110000
araña anansi paseo bosque palma,00001100110100000100110101011110011000000010110001100111011111000
anansi paseo bosque palma repente,00001001101010111100110000000101100011001110111110001000111100111
paseo bosque palma repente encontrar,01111001100000001011000110011101111100010001111001110011110010101
bosque palma repente encontrar camino,00010110001100111011111000100011110011100111100101010001101001100
palma repente encontrar camino coco,01110111110001000111100111001111001010100011010011000010000101011
repente encontrar camino coco tamaño,10001111001110011110010101000110100110000100001010111001110111001
encontrar camino coco tamaño hipopótamir,00111100101010001101001100001000010101110011101110010101010101011
incrédulo anansi frotar ojo asegurar,01011001110110000100110101010010111101001110100100100000111010111
anansi frotar ojo asegurar él,00001001101010100101111010011101001001000001110101111010110110000
frotar ojo asegurar él ver,01001011110100111010010010000011101011110101101100001010100100001
ojo asegurar él ver cierto,01110100100100000111010111101011011000010101001000010010000000011
asegurar él ver cierto coco,00001110101111010110110000101010010000100100000000110010000101011
él ver cierto coco grande,10101101100001010100100001001000000001100100001010110100111110000
terminar palabra anansi sentir estupor,10100000000000111011110011000010011010110010110110000100010101111
palabra anansi sentir estupor caer,01110111100110000100110101100101101100001000101011110001100100001
anansi sentir estupor caer sueño,00001001101011001011011000010001010111100011001000011001101110011
sentir estupor caer sueño profundo,10010110110000100010101111000110010000110011011100111000010101111
después hora despertar cabeza dar,00110011101000101011000001001100110010100011000101000010110110100
hora despertar cabeza dar vuelta,01010110000010011001100101000110001010000101101101001010101111111
caminé bosque encontré coco luego,00011010011010001011000110001111001110000100001010110110010101100
bosque encontré coco luego decir,00010110001100011110011100001000010101101100101011000010111001010
encontré coco luego decir coco,00111100111000010000101011011001010110000101110010100010000101011
coco luego decir coco grande,00100001010110110010101100001011100101000100001010110100111110000
decir palabra volver sentir estupor,00101110010100111011110011101010111010110010110110000100010101111
palabra volver sentir estupor caer,01110111100111010101110101100101101100001000101011110001100100001
volver sentir estupor caer sueño,10101011101011001011011000010001010111100011001000011001101110011
despertar anansi decir coco encantado,00110011001010000100110101001011100101000100001010110011110000000
anansi decir coco encantado cualquiera,00001001101010010111001010001000010101100111100000000010101101000
decir coco encantado cualquiera decir,00101110010100010000101011001111000000000101011010000010111001010
coco encantado cualquiera decir palabra,00100001010110011110000000001010110100000101110010100111011110011
encantado cualquiera decir palabra mágico,00111100000000010101101000001011100101001110111100110110111111000
cualquiera decir palabra mágico caer,00101011010000010111001010011101111001101101111110000001100100001
decir palabra mágico caer sueño,00101110010100111011110011011011111100000011001000011001101110011
palabra mágico caer sueño profundo,01110111100110110111111000000110010000110011011100111000010101111
deber encontrar manera aprovechar descubrimiento,00101101111010011110010101011001111100000001100010110011000111110
hacer rodar coco mitad camino,01010010011001001001001011001000010101101101101000010001101001100
rodar coco mitad camino conducir,10010010010110010000101011011011010000100011010011000010010101110
coco mitad camino conducir mercado,00100001010110110110100001000110100110000100101011100110101100001
mitad camino conducir mercado pueblo,01101101000010001101001100001001010111001101011000011000011100010
luego esconder detrás frondoso arbusto,01100101011000100000110001001101000101001001011110010000110011110
esconder detrás frondoso arbusto esperar,01000001100010011010001010010010111100100001100111100100001110011
detrás frondoso arbusto esperar pacientemente,00110100010100100101111001000011001111001000011100110111011100001
pronto burro pasar camino cargar,10000101111000001011111100011110010110000011010011000001110000010
burro pasar camino cargar lomo,00010111111000111100101100000110100110000011100000100110010100011
pasar camino cargar lomo bolsa,01111001011000001101001100000111000001001100101000110001010110110
camino cargar lomo bolsa lleno,00011010011000001110000010011001010001100010101101100110001111000
cargar lomo bolsa lleno naranja,00011100000100110010100011000101011011001100011110000111000010001
lomo bolsa lleno naranja grande,01100101000110001010110110011000111100001110000100010100111110000
bolsa lleno naranja grande dulce,00010101101100110001111000011100001000101001111100000011100100101
ver coco gigantesco detener decir,10101001000010010000101011010011100111100110100001010010111001010
coco gigantesco detener decir asombro,00100001010110100111001111001101000010100101110010100000111100110
gigantesco detener decir asombro coco,01001110011110011010000101001011100101000001111001100010000101011
detener decir asombro coco grande,00110100001010010111001010000011110011000100001010110100111110000
decir palabra pobre burro sentir,00101110010100111011110011100000001100100010111111001001011011000
palabra pobre burro sentir estupor,01110111100111000000011001000101111110010010110110000100010101111
pobre burro sentir estupor caer,10000000110010001011111100100101101100001000101011110001100100001
burro sentir estupor caer sueño,00010111111001001011011000010001010111100011001000011001101110011
anansi saltar escondite mientras burro,00001001101011001010010110010000011010001101011111000001011111100
saltar escondite mientras burro dormir,10010100101100100000110100011010111110000010111111000011100001111
escondite mientras burro dormir llevar,01000001101000110101111100000101111110000111000011110110001111110
mientras burro dormir llevar saco,01101011111000001011111100001110000111101100011111101001010000010
burro dormir llevar saco naranja,00010111111000011100001111011000111111010010100000100111000010001
después hora burro despertar cabeza,00110011101000101011000001000101111110000110011001010001100010100
hora burro despertar cabeza dar,01010110000010001011111100001100110010100011000101000010110110100
burro despertar cabeza dar vuelta,00010111111000011001100101000110001010000101101101001010101111111
buscar lado encontrar saco naranja,00010111111110110000001000001111001010110010100000100111000010001
poder esperar poner plan marcha,10000001000100100001110011100000011011101111111110110110100010110
esperar poner plan marcha vez,01000011100111000000110111011111111101101101000101101010100111100
vez sentar esperar repente pasar,10101001111001001011010101010000111001110001111001110111100101100
sentar esperar repente pasar elefante,10010110101010100001110011100011110011101111001011000011101010001
esperar repente pasar elefante camino,01000011100111000111100111011110010110000111010100010001101001100
inocente animal llevar trompa canasto,01011011010010000101000101011000111111010100101001100001101011001
animal llevar trompa canasto lleno,00001010001010110001111110101001010011000011010110010110001111000
llevar trompa canasto lleno deliciosa,01100011111101010010100110000110101100101100011110000010111110011
trompa canasto lleno deliciosa banana,10100101001100001101011001011000111100000101111100110001001101001
decir palabra elefante sentir estupor,00101110010100111011110011001110101000110010110110000100010101111
palabra elefante sentir estupor caer,01110111100110011101010001100101101100001000101011110001100100001
elefante sentir estupor caer sueño,00111010100011001011011000010001010111100011001000011001101110011
anansi acercar elefante llevar canasto,00001001101010000001010011001110101000101100011111100001101011001
acercar elefante llevar canasto banana,00000010100110011101010001011000111111000011010110010001001101001
después hora elefante despertar cabeza,00110011101000101011000001001110101000100110011001010001100010100
hora elefante despertar cabeza dar,01010110000010011101010001001100110010100011000101000010110110100
elefante despertar cabeza dar vuelta,00111010100010011001100101000110001010000101101101001010101111111
buscar lado encontrar canasto banana,00010111111110110000001000001111001010100011010110010001001101001
anansi seguir feliz llegar tarde,00001001101011001010111100010010001111101100011100011001111000101
seguir feliz llegar tarde perro,10010101111000100100011111011000111000110011110001010111110101000
feliz llegar tarde perro gallina,01001000111110110001110001100111100010101111101010000100110100011
llegar tarde perro gallina rata,01100011100011001111000101011111010100001001101000111000101010001
tarde perro gallina rata ratón,10011110001010111110101000010011010001110001010100011000101011111
perro gallina rata ratón caído,01111101010000100110100011100010101000110001010111110001110111000
gallina rata ratón caído trampa,01001101000111000101010001100010101111100011101110001010001110100
rata ratón caído trampa mientras,10001010100011000101011111000111011100010100011101000110101111100
ratón caído trampa mientras dormir,10001010111110001110111000101000111010001101011111000011100001111
caído trampa mientras dormir hacer,00011101110001010001110100011010111110000111000011110101001001100
trampa mientras dormir hacer comida,10100011101000110101111100001110000111101010010011000010001101111
mientras dormir hacer comida desprevenido,01101011111000011100001111010100100110000100011011110011001110011
dormir hacer comida desprevenido caminant,00111000011110101001001100001000110111100110011100110001101000111
comportamiento araña sorprender pues anansi,00100100010110000110011010100110101010010000111010000000100110101
araña sorprender pues anansi engañado,00001100110101001101010100100001110100000001001101010011110110101
oportunidad dar él lección astuto,01110101100000010110110100101011011000001100001010000000111101111
dar él lección astuto araño,00101101101001010110110000011000010100000001111011110000110011100
manera comadrejo mercado abastecer él,01100111110000010001011010011010110000100000000111001010110110000
pretender enterada artimaña araño pasar,10000100001010011111011001000011101001100001100111000111100101100
enterada artimaña araño pasar camino,00111110110010000111010011000011001110001111001011000001101001100
artimaña araño pasar camino sostener,00001110100110000110011100011110010110000011010011001001101011100
